date,Energy Type,Energy Generated (GWh)
11/10/2024 0:00,Coal (Brown),3145.5
11/10/2024 0:00,Gas (Steam),0
11/10/2024 0:00,Gas (OCGT),0
11/10/2024 0:00,Battery (Discharging),0
11/10/2024 0:00,Hydro,158.13
11/10/2024 0:00,Wind,1296.67
11/10/2024 0:00,Solar (Utility),0
11/10/2024 0:00,Solar (Rooftop),0
11/10/2024 0:00,Battery (Charging),0
11/10/2024 0:00,Exports,-599.98
11/10/2024 0:00,Imports,517.72
11/10/2024 0:00,Coal (Brown),3117
11/10/2024 0:00,Gas (Steam),0
11/10/2024 0:00,Gas (OCGT),0
11/10/2024 0:00,Battery (Discharging),0
11/10/2024 0:00,Hydro,241.18
11/10/2024 0:00,Wind,1352.17
11/10/2024 0:00,Solar (Utility),0
11/10/2024 0:00,Solar (Rooftop),0
11/10/2024 0:00,Battery (Charging),0
11/10/2024 0:00,Exports,-792.52
11/10/2024 0:00,Imports,581.32
11/10/2024 0:00,Coal (Brown),3253.33
11/10/2024 0:00,Gas (Steam),0
11/10/2024 0:00,Gas (OCGT),0
11/10/2024 0:00,Battery (Discharging),0
11/10/2024 0:00,Hydro,616.57
11/10/2024 0:00,Wind,1409.67
11/10/2024 0:00,Solar (Utility),0.04
11/10/2024 0:00,Solar (Rooftop),1.09
11/10/2024 0:00,Battery (Charging),0
11/10/2024 0:00,Exports,-877.32
11/10/2024 0:00,Imports,505.57
11/10/2024 0:00,Coal (Brown),3299
11/10/2024 0:00,Gas (Steam),0
11/10/2024 0:00,Gas (OCGT),0
11/10/2024 0:00,Battery (Discharging),0
11/10/2024 0:00,Hydro,990.68
11/10/2024 0:00,Wind,1394.33
11/10/2024 0:00,Solar (Utility),9.16
11/10/2024 0:00,Solar (Rooftop),22.54
11/10/2024 0:00,Battery (Charging),0
11/10/2024 0:00,Exports,-367.13
11/10/2024 0:00,Imports,434.42
11/10/2024 0:00,Coal (Brown),3288.67
11/10/2024 0:00,Gas (Steam),0
11/10/2024 0:00,Gas (OCGT),0
11/10/2024 0:00,Battery (Discharging),0
11/10/2024 0:00,Hydro,743.85
11/10/2024 0:00,Wind,1390.17
11/10/2024 0:00,Solar (Utility),115.58
11/10/2024 0:00,Solar (Rooftop),153.01
11/10/2024 0:00,Battery (Charging),0
11/10/2024 0:00,Exports,-97.47
11/10/2024 0:00,Imports,418.63
11/10/2024 0:00,Coal (Brown),3226.5
11/10/2024 0:00,Gas (Steam),0
11/10/2024 0:00,Gas (OCGT),0
11/10/2024 0:00,Battery (Discharging),0
11/10/2024 0:00,Hydro,369.08
11/10/2024 0:00,Wind,1372.33
11/10/2024 0:00,Solar (Utility),390.97
11/10/2024 0:00,Solar (Rooftop),422.86
11/10/2024 0:00,Battery (Charging),0
11/10/2024 0:00,Exports,-15.76
11/10/2024 0:00,Imports,537.75
11/10/2024 0:00,Coal (Brown),2851.17
11/10/2024 0:00,Gas (Steam),0
11/10/2024 0:00,Gas (OCGT),0
11/10/2024 0:00,Battery (Discharging),0
11/10/2024 0:00,Hydro,58.85
11/10/2024 0:00,Wind,1287
11/10/2024 0:00,Solar (Utility),498.6
11/10/2024 0:00,Solar (Rooftop),790.62
11/10/2024 0:00,Battery (Charging),0
11/10/2024 0:00,Exports,-0.34
11/10/2024 0:00,Imports,505.63
11/10/2024 0:00,Coal (Brown),2504
11/10/2024 0:00,Gas (Steam),0
11/10/2024 0:00,Gas (OCGT),0
11/10/2024 0:00,Battery (Discharging),0
11/10/2024 0:00,Hydro,0.92
11/10/2024 0:00,Wind,1088.17
11/10/2024 0:00,Solar (Utility),645.55
11/10/2024 0:00,Solar (Rooftop),1209.3
11/10/2024 0:00,Battery (Charging),0
11/10/2024 0:00,Exports,-223.58
11/10/2024 0:00,Imports,450.63
11/10/2024 0:00,Coal (Brown),2259.5
11/10/2024 0:00,Gas (Steam),0
11/10/2024 0:00,Gas (OCGT),0
11/10/2024 0:00,Battery (Discharging),0
11/10/2024 0:00,Hydro,50.46
11/10/2024 0:00,Wind,1099.67
11/10/2024 0:00,Solar (Utility),738.55
11/10/2024 0:00,Solar (Rooftop),1598.08
11/10/2024 0:00,Battery (Charging),0
11/10/2024 0:00,Exports,-391.92
11/10/2024 0:00,Imports,383.37
11/10/2024 0:00,Coal (Brown),1926.83
11/10/2024 0:00,Gas (Steam),0
11/10/2024 0:00,Gas (OCGT),0
11/10/2024 0:00,Battery (Discharging),0
11/10/2024 0:00,Hydro,49.97
11/10/2024 0:00,Wind,1451.83
11/10/2024 0:00,Solar (Utility),605.02
11/10/2024 0:00,Solar (Rooftop),1935.5
11/10/2024 0:00,Battery (Charging),0
11/10/2024 0:00,Exports,-357.2
11/10/2024 0:00,Imports,380.1
11/10/2024 0:00,Coal (Brown),1779.33
11/10/2024 0:00,Gas (Steam),0
11/10/2024 0:00,Gas (OCGT),0
11/10/2024 0:00,Battery (Discharging),0
11/10/2024 0:00,Hydro,41.16
11/10/2024 0:00,Wind,1362
11/10/2024 0:00,Solar (Utility),610.47
11/10/2024 0:00,Solar (Rooftop),2247.58
11/10/2024 0:00,Battery (Charging),0
11/10/2024 0:00,Exports,-316.08
11/10/2024 0:00,Imports,516.57
11/10/2024 0:00,Coal (Brown),1721.83
11/10/2024 0:00,Gas (Steam),0
11/10/2024 0:00,Gas (OCGT),0
11/10/2024 0:00,Battery (Discharging),0
11/10/2024 0:00,Hydro,111.72
11/10/2024 0:00,Wind,1150.17
11/10/2024 0:00,Solar (Utility),429.12
11/10/2024 0:00,Solar (Rooftop),2496.75
11/10/2024 0:00,Battery (Charging),0
11/10/2024 0:00,Exports,-513.48
11/10/2024 0:00,Imports,499.73
11/10/2024 0:00,Coal (Brown),1700
11/10/2024 0:00,Gas (Steam),0
11/10/2024 0:00,Gas (OCGT),0
11/10/2024 0:00,Battery (Discharging),0
11/10/2024 0:00,Hydro,97.22
11/10/2024 0:00,Wind,1125.92
11/10/2024 0:00,Solar (Utility),478.18
11/10/2024 0:00,Solar (Rooftop),2675.67
11/10/2024 0:00,Battery (Charging),0
11/10/2024 0:00,Exports,-737.62
11/10/2024 0:00,Imports,339.33
11/10/2024 0:00,Coal (Brown),1673
11/10/2024 0:00,Gas (Steam),0
11/10/2024 0:00,Gas (OCGT),0
11/10/2024 0:00,Battery (Discharging),0
11/10/2024 0:00,Hydro,36.67
11/10/2024 0:00,Wind,1218.5
11/10/2024 0:00,Solar (Utility),592.1
11/10/2024 0:00,Solar (Rooftop),2789.67
11/10/2024 0:00,Battery (Charging),0
11/10/2024 0:00,Exports,-756.82
11/10/2024 0:00,Imports,372.27
11/10/2024 0:00,Coal (Brown),1665.5
11/10/2024 0:00,Gas (Steam),0
11/10/2024 0:00,Gas (OCGT),0
11/10/2024 0:00,Battery (Discharging),0
11/10/2024 0:00,Hydro,100.68
11/10/2024 0:00,Wind,1231.67
11/10/2024 0:00,Solar (Utility),562.22
11/10/2024 0:00,Solar (Rooftop),2740.17
11/10/2024 0:00,Battery (Charging),0
11/10/2024 0:00,Exports,-328.53
11/10/2024 0:00,Imports,601.57
11/10/2024 0:00,Coal (Brown),1666.33
11/10/2024 0:00,Gas (Steam),0
11/10/2024 0:00,Gas (OCGT),0
11/10/2024 0:00,Battery (Discharging),0
11/10/2024 0:00,Hydro,133.43
11/10/2024 0:00,Wind,1030.42
11/10/2024 0:00,Solar (Utility),273.27
11/10/2024 0:00,Solar (Rooftop),2569.67
11/10/2024 0:00,Battery (Charging),0
11/10/2024 0:00,Exports,-404.37
11/10/2024 0:00,Imports,477.67
11/10/2024 0:00,Coal (Brown),1658.33
11/10/2024 0:00,Gas (Steam),0
11/10/2024 0:00,Gas (OCGT),0
11/10/2024 0:00,Battery (Discharging),0
11/10/2024 0:00,Hydro,53.42
11/10/2024 0:00,Wind,1208.33
11/10/2024 0:00,Solar (Utility),454.85
11/10/2024 0:00,Solar (Rooftop),2385.83
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-571.17
12/10/2024 0:00,Imports,407.27
12/10/2024 0:00,Coal (Brown),1666
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,50.95
12/10/2024 0:00,Wind,1370.5
12/10/2024 0:00,Solar (Utility),621.43
12/10/2024 0:00,Solar (Rooftop),2260.92
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-331.18
12/10/2024 0:00,Imports,627.18
12/10/2024 0:00,Coal (Brown),1636.17
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,0.95
12/10/2024 0:00,Wind,1311
12/10/2024 0:00,Solar (Utility),373.5
12/10/2024 0:00,Solar (Rooftop),2064.5
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-334.82
12/10/2024 0:00,Imports,842.17
12/10/2024 0:00,Coal (Brown),1641.17
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,0.92
12/10/2024 0:00,Wind,1361
12/10/2024 0:00,Solar (Utility),250.2
12/10/2024 0:00,Solar (Rooftop),1959
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-337.97
12/10/2024 0:00,Imports,891.15
12/10/2024 0:00,Coal (Brown),1607.67
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,0.94
12/10/2024 0:00,Wind,1437.83
12/10/2024 0:00,Solar (Utility),288.05
12/10/2024 0:00,Solar (Rooftop),1769.08
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-367.8
12/10/2024 0:00,Imports,598.97
12/10/2024 0:00,Coal (Brown),1722.5
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,0.94
12/10/2024 0:00,Wind,1540.5
12/10/2024 0:00,Solar (Utility),510.42
12/10/2024 0:00,Solar (Rooftop),1607.75
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-387.83
12/10/2024 0:00,Imports,397.17
12/10/2024 0:00,Coal (Brown),1745.67
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,0.94
12/10/2024 0:00,Wind,1723.33
12/10/2024 0:00,Solar (Utility),861.33
12/10/2024 0:00,Solar (Rooftop),1359.08
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-388.05
12/10/2024 0:00,Imports,456.15
12/10/2024 0:00,Coal (Brown),1806.5
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,1.55
12/10/2024 0:00,Wind,1790.67
12/10/2024 0:00,Solar (Utility),869.78
12/10/2024 0:00,Solar (Rooftop),1105.13
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-345.07
12/10/2024 0:00,Imports,659.23
12/10/2024 0:00,Coal (Brown),2135.33
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,76.69
12/10/2024 0:00,Wind,1610
12/10/2024 0:00,Solar (Utility),569
12/10/2024 0:00,Solar (Rooftop),909.94
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-456.72
12/10/2024 0:00,Imports,340.47
12/10/2024 0:00,Coal (Brown),2622.17
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,120.58
12/10/2024 0:00,Wind,1723.33
12/10/2024 0:00,Solar (Utility),652.93
12/10/2024 0:00,Solar (Rooftop),758.78
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-317.02
12/10/2024 0:00,Imports,262.57
12/10/2024 0:00,Coal (Brown),2937.17
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,43.89
12/10/2024 0:00,Wind,1792.17
12/10/2024 0:00,Solar (Utility),423.03
12/10/2024 0:00,Solar (Rooftop),534.83
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-570.23
12/10/2024 0:00,Imports,445.33
12/10/2024 0:00,Coal (Brown),3240.33
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,293.85
12/10/2024 0:00,Wind,1682.33
12/10/2024 0:00,Solar (Utility),200.31
12/10/2024 0:00,Solar (Rooftop),298.45
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-630.62
12/10/2024 0:00,Imports,425.15
12/10/2024 0:00,Coal (Brown),3284.33
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,695.78
12/10/2024 0:00,Wind,1683.33
12/10/2024 0:00,Solar (Utility),25.19
12/10/2024 0:00,Solar (Rooftop),89.33
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-964.33
12/10/2024 0:00,Imports,536.88
12/10/2024 0:00,Coal (Brown),3299.83
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,1162.5
12/10/2024 0:00,Wind,1583.17
12/10/2024 0:00,Solar (Utility),0.06
12/10/2024 0:00,Solar (Rooftop),9.58
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-880.97
12/10/2024 0:00,Imports,571.07
12/10/2024 0:00,Coal (Brown),3302.17
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,1145.17
12/10/2024 0:00,Wind,1461.67
12/10/2024 0:00,Solar (Utility),0
12/10/2024 0:00,Solar (Rooftop),0
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-806.23
12/10/2024 0:00,Imports,520.68
12/10/2024 0:00,Coal (Brown),3297.33
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,1099.83
12/10/2024 0:00,Wind,1451.5
12/10/2024 0:00,Solar (Utility),0
12/10/2024 0:00,Solar (Rooftop),0
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-844.27
12/10/2024 0:00,Imports,529.03
12/10/2024 0:00,Coal (Brown),3314.33
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,1065.83
12/10/2024 0:00,Wind,1384.17
12/10/2024 0:00,Solar (Utility),0
12/10/2024 0:00,Solar (Rooftop),0
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-819.32
12/10/2024 0:00,Imports,514.5
12/10/2024 0:00,Coal (Brown),3308
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,910.57
12/10/2024 0:00,Wind,1364.17
12/10/2024 0:00,Solar (Utility),0
12/10/2024 0:00,Solar (Rooftop),0
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-804.72
12/10/2024 0:00,Imports,506.45
12/10/2024 0:00,Coal (Brown),3305.17
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,839.75
12/10/2024 0:00,Wind,1303.83
12/10/2024 0:00,Solar (Utility),0
12/10/2024 0:00,Solar (Rooftop),0
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-824.9
12/10/2024 0:00,Imports,504.93
12/10/2024 0:00,Coal (Brown),3305.17
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,733.78
12/10/2024 0:00,Wind,1304.5
12/10/2024 0:00,Solar (Utility),0
12/10/2024 0:00,Solar (Rooftop),0
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-810.53
12/10/2024 0:00,Imports,511.15
12/10/2024 0:00,Coal (Brown),3267.5
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,670.72
12/10/2024 0:00,Wind,1320.33
12/10/2024 0:00,Solar (Utility),0
12/10/2024 0:00,Solar (Rooftop),0
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-702.85
12/10/2024 0:00,Imports,521.43
12/10/2024 0:00,Coal (Brown),3289
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,296.65
12/10/2024 0:00,Wind,1325
12/10/2024 0:00,Solar (Utility),0
12/10/2024 0:00,Solar (Rooftop),0
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-622.8
12/10/2024 0:00,Imports,516.12
12/10/2024 0:00,Coal (Brown),3284.67
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,277.08
12/10/2024 0:00,Wind,1393.5
12/10/2024 0:00,Solar (Utility),0
12/10/2024 0:00,Solar (Rooftop),0
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-606.37
12/10/2024 0:00,Imports,515.62
12/10/2024 0:00,Coal (Brown),3297.67
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,166.47
12/10/2024 0:00,Wind,1376.33
12/10/2024 0:00,Solar (Utility),0
12/10/2024 0:00,Solar (Rooftop),0
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-720.28
12/10/2024 0:00,Imports,510.75
12/10/2024 0:00,Coal (Brown),3258.5
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,204.57
12/10/2024 0:00,Wind,1338
12/10/2024 0:00,Solar (Utility),0
12/10/2024 0:00,Solar (Rooftop),0
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-738.18
12/10/2024 0:00,Imports,524.25
12/10/2024 0:00,Coal (Brown),3291.5
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,132.2
12/10/2024 0:00,Wind,1245
12/10/2024 0:00,Solar (Utility),0
12/10/2024 0:00,Solar (Rooftop),0
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-729.97
12/10/2024 0:00,Imports,497.7
12/10/2024 0:00,Coal (Brown),3251.67
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,158.33
12/10/2024 0:00,Wind,1242.17
12/10/2024 0:00,Solar (Utility),0
12/10/2024 0:00,Solar (Rooftop),0
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-623.73
12/10/2024 0:00,Imports,495.87
12/10/2024 0:00,Coal (Brown),3057.67
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,109.25
12/10/2024 0:00,Wind,1268.5
12/10/2024 0:00,Solar (Utility),0
12/10/2024 0:00,Solar (Rooftop),0
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-621.13
12/10/2024 0:00,Imports,513.13
12/10/2024 0:00,Coal (Brown),3054.17
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,109.25
12/10/2024 0:00,Wind,1175.5
12/10/2024 0:00,Solar (Utility),0
12/10/2024 0:00,Solar (Rooftop),0
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-613.98
12/10/2024 0:00,Imports,508.93
12/10/2024 0:00,Coal (Brown),3081.67
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,109.35
12/10/2024 0:00,Wind,1084.83
12/10/2024 0:00,Solar (Utility),0
12/10/2024 0:00,Solar (Rooftop),0
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-644.38
12/10/2024 0:00,Imports,539.88
12/10/2024 0:00,Coal (Brown),3060
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,109.22
12/10/2024 0:00,Wind,1131
12/10/2024 0:00,Solar (Utility),0
12/10/2024 0:00,Solar (Rooftop),0
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-590.78
12/10/2024 0:00,Imports,563.38
12/10/2024 0:00,Coal (Brown),2959.83
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,109.17
12/10/2024 0:00,Wind,1146
12/10/2024 0:00,Solar (Utility),0
12/10/2024 0:00,Solar (Rooftop),0
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-630.42
12/10/2024 0:00,Imports,535.43
12/10/2024 0:00,Coal (Brown),3087.17
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,109.37
12/10/2024 0:00,Wind,1155.83
12/10/2024 0:00,Solar (Utility),0
12/10/2024 0:00,Solar (Rooftop),0
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-598.9
12/10/2024 0:00,Imports,523.12
12/10/2024 0:00,Coal (Brown),3068.17
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,137.82
12/10/2024 0:00,Wind,1187.67
12/10/2024 0:00,Solar (Utility),0
12/10/2024 0:00,Solar (Rooftop),0
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-636.18
12/10/2024 0:00,Imports,450.43
12/10/2024 0:00,Coal (Brown),3156.67
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,304.95
12/10/2024 0:00,Wind,1188.33
12/10/2024 0:00,Solar (Utility),0.07
12/10/2024 0:00,Solar (Rooftop),1.16
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-626.77
12/10/2024 0:00,Imports,389
12/10/2024 0:00,Coal (Brown),3269.33
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,363.63
12/10/2024 0:00,Wind,1156.17
12/10/2024 0:00,Solar (Utility),12.48
12/10/2024 0:00,Solar (Rooftop),23.59
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-458.23
12/10/2024 0:00,Imports,340.2
12/10/2024 0:00,Coal (Brown),3153.83
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,282.35
12/10/2024 0:00,Wind,1225.17
12/10/2024 0:00,Solar (Utility),142.73
12/10/2024 0:00,Solar (Rooftop),155.84
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-255.3
12/10/2024 0:00,Imports,333.93
12/10/2024 0:00,Coal (Brown),2706
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,242.13
12/10/2024 0:00,Wind,1196.83
12/10/2024 0:00,Solar (Utility),423.07
12/10/2024 0:00,Solar (Rooftop),408.03
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-374.18
12/10/2024 0:00,Imports,466.32
12/10/2024 0:00,Coal (Brown),2430.67
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,289.58
12/10/2024 0:00,Wind,1035.97
12/10/2024 0:00,Solar (Utility),495.2
12/10/2024 0:00,Solar (Rooftop),776.52
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-362.9
12/10/2024 0:00,Imports,785.68
12/10/2024 0:00,Coal (Brown),2131.17
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,79.65
12/10/2024 0:00,Wind,892.62
12/10/2024 0:00,Solar (Utility),484.95
12/10/2024 0:00,Solar (Rooftop),1192.02
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-344.08
12/10/2024 0:00,Imports,900.88
12/10/2024 0:00,Coal (Brown),1903.67
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,0.92
12/10/2024 0:00,Wind,966.57
12/10/2024 0:00,Solar (Utility),483.77
12/10/2024 0:00,Solar (Rooftop),1600.42
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-367.08
12/10/2024 0:00,Imports,534.7
12/10/2024 0:00,Coal (Brown),1801.5
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,49.12
12/10/2024 0:00,Wind,704.4
12/10/2024 0:00,Solar (Utility),641.9
12/10/2024 0:00,Solar (Rooftop),2022.5
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-366.5
12/10/2024 0:00,Imports,442.72
12/10/2024 0:00,Coal (Brown),1743.67
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,0.92
12/10/2024 0:00,Wind,472.62
12/10/2024 0:00,Solar (Utility),673.1
12/10/2024 0:00,Solar (Rooftop),2433.92
12/10/2024 0:00,Battery (Charging),0
12/10/2024 0:00,Exports,-342.05
12/10/2024 0:00,Imports,876.62
12/10/2024 0:00,Coal (Brown),1728.5
12/10/2024 0:00,Gas (Steam),0
12/10/2024 0:00,Gas (OCGT),0
12/10/2024 0:00,Battery (Discharging),0
12/10/2024 0:00,Hydro,0.92
